unique_key,complaint_text,agency,agency_name,borough,created_date,status,open_data_channel_type
67599107,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:58:58.000,Closed,PHONE
67603789,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:58:14.000,Closed,MOBILE
67602577,problem: noise - street/sidewalk. details: loud talking. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:58:07.000,Closed,MOBILE
67592630,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:57:57.000,Closed,MOBILE
67603895,problem: noise - vehicle. details: car/truck horn. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-24T03:57:53.000,Closed,ONLINE
67602249,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:57:00.000,Closed,PHONE
67604388,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-24T03:56:55.000,Closed,MOBILE
67597463,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:56:41.000,Closed,PHONE
67600626,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-24T03:56:25.000,Closed,PHONE
67597752,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:54:58.000,Closed,PHONE
67594482,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:54:44.000,Closed,ONLINE
67594091,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:54:16.000,Closed,PHONE
67597838,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:54:14.000,Closed,ONLINE
67603852,problem: illegal parking. details: double parked blocking traffic. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:54:07.000,Closed,MOBILE
67599538,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:53:49.000,Closed,ONLINE
67594483,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:53:24.000,Closed,ONLINE
67596152,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:52:57.000,Closed,ONLINE
67593247,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:52:30.000,Closed,PHONE
67602562,problem: noise - residential. details: loud talking. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:52:11.000,Closed,PHONE
67593404,problem: plumbing. details: water supply. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-24T03:51:37.000,Closed,PHONE
67603825,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:50:38.000,Closed,MOBILE
67604137,problem: noise - street/sidewalk. details: loud music/party. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-24T03:50:37.000,Closed,MOBILE
67604064,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:50:28.000,Closed,ONLINE
67602502,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:50:04.000,Closed,PHONE
67599526,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-24T03:48:06.000,Closed,PHONE
67603126,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:48:05.000,Closed,MOBILE
67600627,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-24T03:47:49.000,Closed,PHONE
67592475,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:47:27.000,Closed,PHONE
67600740,problem: noise - commercial. details: loud music/party. location type: club/bar/restaurant. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:47:15.000,Closed,ONLINE
67594134,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:47:13.000,Closed,PHONE
67599116,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:46:21.000,Closed,MOBILE
67602874,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-24T03:46:05.000,Closed,PHONE
67599092,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:45:31.000,Closed,ONLINE
67595653,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:45:28.000,Closed,MOBILE
67598561,problem: illegal parking. details: parking permit improper use. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-24T03:45:23.000,Closed,MOBILE
67599061,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:45:15.000,Closed,PHONE
67598122,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-24T03:45:11.000,Closed,MOBILE
67602528,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:45:11.000,Closed,PHONE
67601237,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-24T03:44:56.000,Closed,PHONE
67602569,problem: noise - street/sidewalk. details: loud music/party. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:44:23.000,Closed,MOBILE
67603559,problem: illegal parking. details: parking permit improper use. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:42:43.000,Closed,MOBILE
67604227,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-24T03:42:42.000,Closed,PHONE
67599190,problem: noise - residential. details: loud talking. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:42:14.000,Closed,MOBILE
67593990,problem: non-emergency police matter. details: trespassing. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:42:03.000,Closed,PHONE
67599035,problem: noise - commercial. details: loud music/party. location type: club/bar/restaurant. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-24T03:41:33.000,Closed,PHONE
67600589,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:41:25.000,Closed,MOBILE
67594099,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:40:56.000,Closed,ONLINE
67603764,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-24T03:40:52.000,Closed,MOBILE
67594041,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:40:00.000,Closed,MOBILE
67593775,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-24T03:39:58.000,Closed,MOBILE
67594045,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-24T03:39:48.000,Closed,PHONE
